Date,Open,High,Low,Close,Volume,Adj Close
2011-12-07,7004.18018,7046.39014,6992.27002,7033.00,1731200,7033.00
2011-12-06,7075.83984,7075.83984,6956.27979,6956.27979,1738800,6956.27979
2011-12-05,7149.58008,7149.58984,7057.33008,7098.08008,1560600,7098.08008
2011-12-02,7164.00,7186.66016,7109.70996,7140.68018,2061200,7140.68018
2011-12-01,7132.41016,7199.25977,7129.06982,7178.68994,3336600,7178.68994
2011-11-30,7001.58984,7001.58984,6860.0498,6904.12012,3089600,6904.12012
2011-11-29,6966.58008,6998.06006,6934.87012,6988.6499,1959600,6988.6499
2011-11-28,6844.2998,6920.79004,6844.2998,6898.77979,1637000,6898.77979
2011-11-25,6906.33984,6950.50,6751.47998,6784.52002,2380000,6784.52002
2011-11-24,6748.91992,6885.24023,6744.25977,6864.39014,2408800,6864.39014
2011-11-23,6967.66016,6981.54004,6806.43018,6806.43018,2482200,6806.43018
2011-11-22,7064.60986,7082.3999,6970.72021,7000.02979,2248200,7000.02979
2011-11-21,7166.25977,7183.47021,7042.64014,7042.64014,2351600,7042.64014
2011-11-18,7296.08984,7327.66992,7233.77979,7233.77979,2100200,7233.77979
2011-11-17,7333.56982,7392.81982,7284.2998,7387.81006,1819800,7387.81006
2011-11-16,7520.9502,7541.68018,7385.12988,7387.52002,2116600,7387.52002
2011-11-15,7515.50,7528.77979,7475.33008,7491.06006,1588000,7491.06006
2011-11-14,7472.16016,7544.22998,7472.16016,7525.6499,2009600,7525.6499
2011-11-11,7369.72998,7385.97998,7288.49023,7367.29004,2100800,7367.29004
2011-11-10,7431.25977,7434.37012,7274.83984,7308.68018,2922600,7308.68018
2011-11-09,7646.12012,7654.1499,7561.85986,7561.85986,2032800,7561.85986
2011-11-08,7652.47021,7683.08984,7600.79004,7600.79004,2185400,7600.79004
2011-11-07,7623.16016,7638.02979,7586.85986,7621.72021,2045000,7621.72021
2011-11-04,7581.60986,7635.75,7578.35986,7603.22998,2759400,7603.22998
2011-11-03,7603.4502,7603.4502,7460.31006,7460.31006,2586600,7460.31006
2011-11-02,7500.54004,7599.54004,7448.27979,7598.4502,2494800,7598.4502
2011-11-01,7547.24023,7656.25977,7505.95996,7622.00977,2232000,7622.00977
2011-10-31,7637.47998,7658.97021,7557.0498,7587.68994,2165000,7587.68994
2011-10-28,7693.24023,7743.37012,7602.62988,7616.06006,3591000,7616.06006
2011-10-27,7548.35986,7590.87988,7504.95996,7565.20996,2870200,7565.20996
2011-10-26,7437.77002,7548.50977,7425.99023,7535.81982,2069600,7535.81982
2011-10-25,7506.08008,7506.08008,7468.52979,7491.20996,2211400,7491.20996
2011-10-24,7352.43018,7472.50,7352.43018,7470.2998,2411600,7470.2998
2011-10-21,7272.50977,7272.50977,7205.20996,7254.50977,1398600,7254.50977
2011-10-20,7347.93018,7361.22021,7240.1499,7244.31982,1616000,7244.31982
2011-10-19,7393.72998,7393.72998,7316.58008,7353.37012,1715800,7353.37012
2011-10-18,7352.12012,7379.08008,7322.00977,7359.47998,1638200,7359.47998
2011-10-17,7412.87988,7475.06006,7401.2998,7461.12012,1882200,7461.12012
2011-10-14,7430.50,7430.50,7353.7998,7358.08008,1807200,7358.08008
2011-10-13,7423.18018,7444.33008,7372.41016,7428.33008,2356600,7428.33008
2011-10-12,7390.06006,7407.08008,7323.54004,7382.3501,2189800,7382.3501
2011-10-11,7348.85986,7398.70996,7348.85986,7398.70996,2742000,7398.70996
2011-10-07,7210.91992,7253.08984,7196.22021,7211.95996,2301800,7211.95996
2011-10-06,7094.60986,7170.91992,7094.60986,7132.00,2206600,7132.00
2011-10-05,7061.16992,7091.00977,6989.1499,6989.1499,1735200,6989.1499
2011-10-04,6937.24023,7047.99023,6889.99023,7047.87012,2281000,7047.87012
2011-10-03,7128.66016,7128.66016,6998.37012,7013.97021,2067600,7013.97021
2011-09-30,7222.16016,7251.87012,7163.75,7225.37988,2340800,7225.37988
2011-09-29,7090.12012,7218.56982,7061.00977,7182.60986,2291800,7182.60986
2011-09-28,7148.37988,7154.3999,7099.72998,7146.97998,2370600,7146.97998
2011-09-27,7031.12988,7119.14014,7027.89014,7089.9502,2696600,7089.9502
2011-09-26,7026.49023,7058.43018,6877.12012,6877.12012,2739400,6877.12012
2011-09-23,7101.33984,7126.81006,6997.60986,7046.22021,3274800,7046.22021
2011-09-22,7419.49023,7419.49023,7287.75977,7305.50,2665400,7305.50
2011-09-21,7515.66016,7574.77979,7465.97998,7535.87988,2492600,7535.87988
2011-09-20,7485.6001,7544.87988,7389.39014,7492.8501,2267200,7492.8501
2011-09-19,7572.83008,7572.93994,7468.77002,7480.87988,1743600,7480.87988
2011-09-16,7494.29004,7606.7002,7494.29004,7577.3999,3027600,7577.3999
2011-09-15,7374.58008,7430.29004,7348.20996,7385.68018,2425000,7385.68018
2011-09-14,7455.50,7477.85986,7186.75,7228.47021,3096600,7228.47021
2011-09-13,7530.00,7538.04004,7382.00,7391.37012,2371600,7391.37012
2011-09-09,7568.22021,7651.27002,7547.00,7610.56982,2094200,7610.56982
2011-09-08,7601.29004,7626.77979,7520.75977,7548.37012,2342000,7548.37012
2011-09-07,7468.29004,7529.00977,7428.7002,7529.00977,2179800,7529.00977
2011-09-06,7496.24023,7522.93994,7357.75977,7367.18994,2654200,7367.18994
2011-09-05,7637.8999,7637.8999,7538.58008,7551.56982,2161200,7551.56982
2011-09-02,7801.27979,7801.27979,7703.1001,7757.06006,2128800,7757.06006
2011-09-01,7799.18018,7886.04004,7755.5498,7757.75977,3465400,7757.75977
2011-08-31,7665.22021,7741.35986,7602.68018,7741.35986,2482400,7741.35986
2011-08-30,7654.37012,7675.16992,7599.27002,7646.18994,2556600,7646.18994
2011-08-29,7482.91992,7608.77002,7474.31006,7578.00977,1952800,7578.00977
2011-08-26,7438.52002,7503.37988,7389.56982,7445.1001,2441000,7445.1001
2011-08-25,7559.47021,7564.87012,7409.02002,7410.87012,2588200,7410.87012
2011-08-24,7592.50977,7594.81006,7432.52002,7502.93018,2874400,7502.93018
2011-08-23,7369.43018,7564.64014,7349.56982,7550.22998,2798400,7550.22998
2011-08-22,7348.70996,7468.74023,7248.68994,7312.58984,2848000,7312.58984
2011-08-19,7414.35986,7429.95996,7316.83008,7342.95996,2901400,7342.95996
2011-08-18,7721.18994,7721.18994,7561.02002,7614.97021,2615600,7614.97021
2011-08-17,7807.66992,7821.99023,7732.31982,7741.75977,2395200,7741.75977
2011-08-16,7886.93018,7896.18994,7778.6499,7798.58984,2422600,7798.58984
2011-08-15,7769.16992,7819.39014,7748.45996,7819.39014,2220000,7819.39014
2011-08-12,7825.7998,7853.52979,7637.02002,7637.02002,3474600,7637.02002
2011-08-11,7566.39014,7761.3999,7499.54004,7719.08984,3751200,7719.08984
2011-08-10,7717.58008,7751.58984,7632.33984,7736.31982,4546000,7736.31982
2011-08-09,7261.54004,7599.14014,7148.75977,7493.12012,5373400,7493.12012
2011-08-08,7769.6001,7799.49023,7451.29004,7552.7998,4298800,7552.7998
2011-08-05,7962.87012,7975.81982,7844.77002,7853.12988,4304800,7853.12988
2011-08-04,8472.37012,8496.07031,8317.26953,8317.26953,3285200,8317.26953
2011-08-03,8466.34961,8472.26953,8360.73047,8456.86035,3447400,8456.86035
2011-08-02,8629.08984,8629.08984,8557.7002,8584.71973,2822400,8584.71973
2011-08-01,8629.96973,8707.87012,8629.96973,8701.37988,3193600,8701.37988
2011-07-29,8737.71973,8771.63965,8638.66992,8644.17969,3088600,8644.17969
2011-07-28,8739.83008,8790.67969,8702.83984,8767.2002,2852400,8767.2002
2011-07-27,8775.17969,8819.92969,8754.50977,8817.49023,2979000,8817.49023
2011-07-26,8700.58984,8794.24023,8689.15039,8794.24023,2358200,8794.24023
2011-07-25,8764.67969,8786.03027,8661.75977,8683.50977,2429400,8683.50977
2011-07-22,8770.9502,8794.48047,8741.08984,8765.32031,3259600,8765.32031
2011-07-21,8705.83984,8725.96973,8683.0498,8717.13965,2804400,8717.13965
2011-07-20,8612.53027,8706.16992,8612.53027,8706.16992,2872000,8706.16992
2011-07-19,8528.2002,8554.41016,8490.79004,8524.57031,2247800,8524.57031
2011-07-18,8550.16016,8580.33008,8473.91016,8538.57031,2457000,8538.57031
2011-07-15,8494.7002,8579.7998,8462.0498,8574.91016,2598800,8574.91016
2011-07-14,8495.50977,8531.95996,8410.44043,8481.34961,2518200,8481.34961
2011-07-13,8480.25977,8539.17969,8452.86035,8488.05957,2393600,8488.05957
2011-07-12,8581.42969,8595.07031,8479.90039,8491.00977,2547400,8491.00977
2011-07-11,8749.5498,8749.5498,8633.5498,8665.84961,2013200,8665.84961
2011-07-08,8782.71973,8839.13965,8740.00,8749.5498,2652000,8749.5498
2011-07-07,8795.00,8795.87988,8757.46973,8773.41992,2347600,8773.41992
2011-07-06,8790.94043,8842.16992,8768.34961,8824.44043,2197000,8824.44043
2011-07-05,8777.21973,8794.13965,8743.4502,8784.44043,2195200,8784.44043
2011-07-04,8801.50977,8808.46973,8772.33008,8774.71973,2317600,8774.71973
2011-07-01,8684.38965,8744.2002,8659.57031,8739.82031,2416000,8739.82031
2011-06-30,8582.08008,8652.58984,8576.65039,8652.58984,2275800,8652.58984
2011-06-29,8540.34961,8598.21973,8499.24023,8573.37988,2338600,8573.37988
2011-06-28,8536.12988,8572.62012,8478.69043,8478.86035,1840800,8478.86035
2011-06-27,8456.36035,8519.20996,8433.45996,8500.16016,2003800,8500.16016
2011-06-24,8567.45996,8569.58984,8508.16016,8532.83008,2049400,8532.83008
2011-06-23,8601.15039,8619.38965,8559.33008,8567.28027,1841400,8567.28027
2011-06-22,8663.86035,8679.37012,8598.08008,8621.04004,2079600,8621.04004
2011-06-21,8571.92969,8617.95996,8523.04004,8597.62012,2089200,8597.62012
2011-06-20,8679.15039,8685.33008,8518.66016,8530.67969,2202800,8530.67969
2011-06-17,8671.4502,8702.00,8618.84961,8636.09961,2252000,8636.09961
2011-06-16,8739.83984,8739.83984,8654.42969,8654.42969,2089000,8654.42969
2011-06-15,8833.86035,8876.13965,8733.59961,8831.4502,2652000,8831.4502
2011-06-14,8737.24023,8836.50977,8737.24023,8829.20996,1685800,8829.20996
2011-06-13,8791.66992,8811.96973,8703.51953,8712.9502,1959600,8712.9502
2011-06-10,9042.34961,9053.38965,8837.82031,8837.82031,2192800,8837.82031
2011-06-09,9020.59961,9045.44043,8996.08008,9000.94043,1718400,9000.94043
2011-06-08,9044.84961,9070.25,9007.53027,9007.53027,1884200,9007.53027
2011-06-07,9025.20996,9059.19043,8981.44043,9057.09961,1770400,9057.09961
2011-06-03,9024.54004,9052.17969,8997.34961,9046.28027,1890800,9046.28027
2011-06-02,8981.70996,9036.26953,8977.66992,8991.36035,2220600,8991.36035
2011-06-01,8999.83984,9089.46973,8999.83984,9062.34961,2648800,9062.34961
2011-05-31,8860.58008,9003.59961,8860.58008,8988.83984,2901000,8988.83984
2011-05-30,8757.66016,8844.03027,8748.12988,8823.67969,1871400,8823.67969
2011-05-27,8806.29004,8860.03027,8803.58984,8810.00,2083800,8810.00
2011-05-26,8797.29004,8807.08008,8751.51953,8788.40039,1908000,8788.40039
2011-05-25,8732.2998,8763.63965,8682.49023,8727.08984,2107400,8727.08984
2011-05-24,8730.23047,8756.90039,8673.37988,8756.61035,2153400,8756.61035
2011-05-23,8767.2998,8776.45996,8695.33984,8747.50977,2123800,8747.50977
2011-05-20,8944.37988,8944.37988,8822.75,8837.03027,2277600,8837.03027
2011-05-19,8952.25,9026.17969,8888.20996,8892.87988,2573200,8892.87988
2011-05-18,8885.40039,8946.99023,8885.40039,8944.83984,2060600,8944.83984
2011-05-17,8917.25,8928.99023,8854.13965,8884.08984,2180000,8884.08984
2011-05-16,8996.7002,8996.7002,8911.70996,8911.70996,1993800,8911.70996
2011-05-13,9039.5498,9059.45996,8986.17969,9006.61035,2471800,9006.61035
2011-05-12,8977.76953,9052.98047,8963.24023,9033.67969,2339800,9033.67969
2011-05-11,9073.87988,9082.00977,9014.36035,9020.40039,2358800,9020.40039
2011-05-10,9048.25,9055.91016,9007.92969,9023.28027,2172800,9023.28027
2011-05-09,9001.7998,9081.25977,8984.42969,9035.48047,2852600,9035.48047
2011-05-06,8997.73047,9018.40039,8954.80957,8977.23047,2796600,8977.23047
2011-05-05,8930.24023,9029.58008,8907.96973,9018.61035,2702600,9018.61035
2011-05-04,8937.2998,8947.34961,8864.5498,8947.34961,2336800,8947.34961
2011-05-03,9014.33008,9018.7002,8895.25,8946.08008,2675400,8946.08008
2011-04-29,9050.49023,9058.78027,8943.99023,9007.87012,3385400,9007.87012
2011-04-28,9088.96973,9099.75,9021.36035,9040.76953,3087000,9040.76953
2011-04-27,9012.28027,9060.50,9012.28027,9049.25,3110000,9049.25
2011-04-26,8894.00977,8966.86035,8866.74023,8948.13965,2392200,8948.13965
2011-04-25,9015.91016,9037.08984,8950.75,8950.75,2696800,8950.75
2011-04-22,8980.42969,8992.66992,8956.07031,8969.42969,2776600,8969.42969
2011-04-21,8893.07031,8992.08008,8892.05957,8957.65039,3689400,8957.65039
2011-04-20,8704.48047,8813.28027,8698.96973,8813.28027,2643200,8813.28027
2011-04-19,8643.40039,8658.96973,8592.23047,8638.5498,2233000,8638.5498
2011-04-18,8752.55957,8764.65039,8703.11035,8714.48047,2042400,8714.48047
2011-04-15,8828.62988,8834.07031,8716.7002,8718.12012,2372400,8718.12012
2011-04-14,8787.75,8835.38965,8772.2998,8802.73047,2277200,8802.73047
2011-04-13,8727.9502,8780.2002,8700.08008,8780.2002,2134800,8780.2002
2011-04-12,8839.21973,8839.21973,8708.86035,8732.58984,2297200,8732.58984
2011-04-11,8922.75,8922.75,8836.37988,8880.26953,2322000,8880.26953
2011-04-08,8904.44043,8929.05957,8862.49023,8894.54004,3122600,8894.54004
2011-04-07,8884.83984,8901.71973,8828.91992,8901.71973,2638400,8901.71973
2011-04-06,8772.12988,8860.01953,8767.20996,8851.98047,2992600,8851.98047
2011-04-01,8697.83984,8705.12988,8654.40039,8705.12988,1912600,8705.12988
2011-03-31,8683.69043,8685.44043,8608.0498,8683.2998,2411400,8683.2998
2011-03-30,8605.83008,8671.58984,8605.83008,8646.30957,2544000,8646.30957
2011-03-29,8538.44043,8596.57031,8522.57031,8596.57031,2214000,8596.57031
2011-03-28,8587.99023,8604.24023,8549.25977,8553.05957,1942800,8553.05957
2011-03-25,8645.37012,8658.0498,8587.83984,8610.38965,2449400,8610.38965
2011-03-24,8589.70996,8603.42969,8550.59961,8576.40039,2431800,8576.40039
2011-03-23,8529.92969,8551.12012,8481.95996,8545.08008,2474600,8545.08008
2011-03-22,8523.26953,8552.82031,8508.04004,8508.04004,2781400,8508.04004
2011-03-21,8421.66016,8508.2002,8394.21973,8467.70996,2464000,8467.70996
2011-03-18,8343.79004,8399.16992,8312.87988,8394.75,3085400,8394.75
2011-03-17,8190.50,8282.69043,8150.72998,8282.69043,3048000,8282.69043
2011-03-16,8317.37988,8372.01953,8257.08008,8324.58008,3250800,8324.58008
2011-03-15,8493.83008,8519.90039,8070.52002,8234.78027,4871800,8234.78027
2011-03-14,8616.29004,8616.29004,8395.11035,8520.01953,3309000,8520.01953
2011-03-11,8566.91016,8593.70996,8513.50977,8567.82031,2422200,8567.82031
2011-03-10,8754.41016,8754.41016,8635.75,8642.90039,2763000,8642.90039
2011-03-09,8810.34961,8824.41016,8730.74023,8750.01953,2811200,8750.01953
2011-03-08,8692.09961,8768.30957,8692.09961,8747.75,2487400,8747.75
2011-03-07,8769.87012,8769.87012,8706.37988,8713.79004,2288200,8713.79004
2011-03-04,8815.51953,8829.23047,8771.88965,8784.40039,3112800,8784.40039
2011-03-03,8661.62988,8758.88965,8661.62988,8738.37012,3099000,8738.37012
2011-03-02,8675.37012,8709.57031,8619.90039,8619.90039,2677400,8619.90039
2011-03-01,8611.79004,8734.24023,8611.79004,8727.55957,2811800,8727.55957
2011-02-25,8597.87012,8635.04004,8470.08984,8599.65039,3641600,8599.65039
2011-02-24,8561.16016,8633.24023,8541.63965,8541.63965,2738400,8541.63965
2011-02-23,8604.32031,8673.2002,8521.25,8528.94043,3337800,8528.94043
2011-02-22,8744.80957,8744.80957,8613.33984,8673.66992,3728400,8673.66992
2011-02-21,8867.16016,8867.16016,8797.25,8839.21973,2736800,8839.21973
2011-02-18,8763.69043,8874.50,8763.69043,8843.83984,3326600,8843.83984
2011-02-17,8738.70996,8745.65039,8669.76953,8683.87988,3118400,8683.87988
2011-02-16,8740.32031,8767.08984,8702.80957,8712.95996,2959800,8712.95996
2011-02-15,8679.12012,8753.0498,8565.0498,8721.92969,3209400,8721.92969
2011-02-14,8666.61035,8715.96973,8626.66016,8685.46973,3074000,8685.46973
2011-02-11,8842.41016,8842.41016,8574.65039,8609.86035,4563000,8609.86035
2011-02-10,8962.07031,8979.34961,8836.55957,8836.55957,3685600,8836.55957
2011-02-09,9107.95996,9129.87988,8992.63965,9006.82031,3537600,9006.82031
2011-02-08,9220.69043,9220.69043,9085.41016,9111.45996,3854200,9111.45996
2011-01-28,9122.16016,9154.92969,9095.70996,9145.34961,3372600,9145.34961
2011-01-27,9093.54004,9126.92969,9092.96973,9102.33008,3296800,9102.33008
2011-01-26,9010.41016,9072.75977,9009.17969,9055.58984,3204800,9055.58984
2011-01-25,9001.74023,9032.2998,8991.38965,8991.38965,2925600,8991.38965
2011-01-24,8983.58984,8993.55957,8927.49023,8947.79004,2580000,8947.79004
2011-01-21,8935.29004,8980.54004,8892.26953,8954.37988,3170400,8954.37988
2011-01-20,9059.7998,9063.51953,9017.7998,9022.16992,3066400,9022.16992
2011-01-19,9023.2998,9092.28027,9005.76953,9086.01953,3935000,9086.01953
2011-01-18,8889.83984,9003.4502,8887.03027,8988.00,3723200,8988.00
2011-01-17,8998.88965,9006.36035,8921.19043,8925.08984,3579600,8925.08984
2011-01-14,8985.33984,8998.13965,8937.50,8972.50977,2756200,8972.50977
2011-01-13,9034.16992,9034.16992,8948.23047,8975.58008,3951000,8975.58008
2011-01-12,8992.00977,9000.78027,8955.46973,8965.00,3922200,8965.00
2011-01-11,8810.76953,8935.26953,8794.76953,8931.36035,3573400,8931.36035
2011-01-10,8798.0498,8817.87988,8762.50,8817.87988,2885200,8817.87988
2011-01-07,8905.25,8907.11035,8738.92969,8782.71973,4500800,8782.71973
2011-01-06,8866.23047,8883.20996,8813.62988,8883.20996,4362200,8883.20996
2011-01-05,9014.32031,9027.16016,8812.36035,8846.30957,5796600,8846.30957
2011-01-04,9045.11035,9046.17969,8988.58008,8997.19043,5270400,8997.19043
2011-01-03,9039.62988,9041.32031,8994.50,9025.2998,5067400,9025.2998
2010-12-31,8936.11035,8990.37988,8932.63965,8972.50,4857800,8972.50
2010-12-30,8883.20996,8920.79004,8871.07031,8907.91016,3983000,8907.91016
2010-12-29,8878.09961,8893.13965,8844.66992,8866.34961,4915200,8866.34961
2010-12-28,8919.25977,8919.25977,8839.83008,8870.75977,3177200,8870.75977
2010-12-27,8866.66992,8908.41992,8828.66992,8892.30957,3458600,8892.30957
2010-12-24,8910.61035,8911.41016,8861.00977,8861.09961,3616800,8861.09961
2010-12-23,8891.41016,8914.33984,8874.87012,8898.87012,4002600,8898.87012
2010-12-22,8847.26953,8865.41992,8834.32031,8860.49023,3464800,8860.49023
2010-12-21,8802.86035,8827.79004,8772.58984,8827.79004,2753200,8827.79004
2010-12-20,8861.08984,8861.08984,8740.2998,8768.71973,3183800,8768.71973
2010-12-17,8828.0498,8860.37988,8817.50977,8817.90039,4232000,8817.90039
2010-12-16,8770.74023,8797.98047,8767.44043,8782.2002,3719600,8782.2002
2010-12-15,8755.32031,8756.70996,8698.41016,8756.70996,3622600,8756.70996
2010-12-14,8771.90039,8789.25,8717.53027,8740.42969,3574600,8740.42969
2010-12-13,8748.63965,8764.50977,8736.54004,8736.58984,3237800,8736.58984
2010-12-10,8740.70996,8744.66992,8684.0498,8718.83008,3880200,8718.83008
2010-12-09,8769.33984,8782.82031,8736.76953,8753.83984,4398800,8753.83984
2010-12-08,8727.87988,8729.7002,8683.98047,8703.79004,3183800,8703.79004
2010-12-07,8716.00,8716.00,8654.49023,8704.38965,3208800,8704.38965
2010-12-06,8675.4502,8718.53027,8675.4502,8702.23047,3623200,8702.23047
2010-12-03,8630.87988,8659.62012,8618.25977,8624.00977,3710800,8624.00977
2010-12-02,8598.00977,8641.12988,8572.65039,8585.76953,4731800,8585.76953
2010-12-01,8430.59961,8520.11035,8428.63965,8520.11035,4202800,8520.11035
2010-11-30,8384.63965,8443.37988,8363.96973,8372.48047,3732200,8372.48047
2010-11-29,8399.76953,8401.41992,8331.50977,8367.16992,2661400,8367.16992
2010-11-26,8371.26953,8371.26953,8312.15039,8312.15039,2532000,8312.15039
2010-11-25,8337.90039,8355.38965,8330.91992,8349.99023,2383800,8349.99023
2010-11-24,8277.33008,8337.19043,8277.33008,8297.0498,2207400,8297.0498
2010-11-23,8388.25977,8396.49023,8323.80957,8328.62988,2436200,8328.62988
2010-11-22,8343.32031,8391.25,8334.41992,8374.91016,2074600,8374.91016
2010-11-19,8344.66016,8372.16016,8283.26953,8306.12012,2313000,8306.12012
2010-11-18,8285.5498,8286.91992,8238.76953,8283.4502,1930800,8283.4502
2010-11-17,8249.9502,8284.50977,8228.24023,8255.54004,2068400,8255.54004
2010-11-16,8234.21973,8324.50977,8234.21973,8312.20996,2166200,8312.20996
2010-11-15,8287.83008,8301.34961,8226.70996,8240.65039,2337600,8240.65039
2010-11-12,8404.42969,8416.34961,8309.36035,8316.0498,2601400,8316.0498
2010-11-11,8437.01953,8458.49023,8422.95996,8436.9502,2604800,8436.9502
2010-11-10,8457.08984,8471.57031,8425.24023,8450.62988,3159000,8450.62988
2010-11-09,8430.7002,8457.41016,8421.12988,8445.62988,2671000,8445.62988
2010-11-08,8473.66016,8473.66016,8416.2002,8430.58008,3672600,8430.58008
2010-11-05,8444.80957,8458.46973,8420.65039,8449.33984,4335000,8449.33984
2010-11-04,8321.36035,8367.19043,8317.86035,8357.84961,2705000,8357.84961
2010-11-03,8394.53027,8398.2998,8273.46973,8293.90039,3449400,8293.90039
2010-11-02,8380.05957,8390.09961,8344.75977,8344.75977,3004600,8344.75977
2010-11-01,8343.51953,8407.91016,8343.51953,8379.75,3116000,8379.75
2010-10-29,8348.38965,8348.38965,8278.71973,8287.08984,2584200,8287.08984
2010-10-28,8315.00,8386.29004,8281.51953,8354.0498,3361800,8354.0498
2010-10-27,8369.75,8372.51953,8285.73047,8291.04004,2910600,8291.04004
2010-10-26,8336.9502,8353.86035,8319.00977,8343.23047,3161600,8343.23047
2010-10-25,8204.00977,8307.58984,8199.49023,8306.98047,3311400,8306.98047
2010-10-22,8169.50977,8174.02979,8148.25977,8168.06006,3782000,8168.06006
2010-10-21,8135.56982,8171.49023,8109.79004,8131.22998,4223400,8131.22998
2010-10-20,7993.43018,8131.18994,7992.81006,8124.62012,3668000,8124.62012
2010-10-19,8044.8999,8074.68018,8018.31006,8046.22998,3176000,8046.22998
2010-10-18,8209.38965,8209.38965,8057.12012,8060.54004,4396000,8060.54004
2010-10-15,8216.87012,8242.76953,8184.29004,8205.2998,4791800,8205.2998
2010-10-14,8181.50977,8252.2002,8178.33984,8215.4502,4537400,8215.4502
2010-10-13,8116.68994,8143.18994,8067.87012,8106.66016,3692600,8106.66016
2010-10-12,8176.7002,8180.39014,8058.58984,8090.22021,4025600,8090.22021
2010-10-11,8277.78027,8277.78027,8165.2002,8176.75977,3743400,8176.75977
2010-10-08,8306.32031,8309.91016,8232.01953,8244.19043,4236200,8244.19043
2010-10-07,8304.91016,8310.7998,8270.30957,8283.91992,5161200,8283.91992
2010-10-06,8296.23047,8301.38965,8267.61035,8284.03027,5662000,8284.03027
2010-10-05,8217.86035,8217.86035,8155.2998,8200.42969,4383800,8200.42969
2010-10-04,8261.16016,8300.04004,8240.66992,8246.09961,5026400,8246.09961
2010-10-01,8259.08008,8260.28027,8220.73047,8244.17969,3893000,8244.17969
2010-09-30,8259.24023,8267.5498,8204.83984,8237.78027,4496600,8237.78027
2010-09-29,8241.65039,8286.92969,8218.75,8240.88965,5151200,8240.88965
2010-09-28,8201.80957,8211.41992,8173.25977,8189.43994,3635400,8189.43994
2010-09-27,8239.11035,8240.86035,8189.37988,8191.54004,4624400,8191.54004
2010-09-24,8182.16016,8190.95996,8129.20996,8166.62012,4142800,8166.62012
2010-09-23,8201.67969,8223.21973,8154.97021,8202.54004,4565800,8202.54004
2010-09-21,8249.59961,8251.41992,8177.3999,8196.40039,4656400,8196.40039
2010-09-20,8174.87988,8195.74023,8161.81982,8186.95996,4425800,8186.95996
2010-09-17,8150.93994,8197.82031,8134.2998,8158.33008,5165000,8158.33008
2010-09-16,8174.8501,8182.7998,8099.75,8099.75,4603800,8099.75
2010-09-15,8152.62988,8163.81982,8113.97021,8163.81982,4851200,8163.81982
2010-09-14,8121.68018,8132.6001,8081.79004,8132.6001,4819400,8132.6001
2010-09-13,7961.97998,8091.2998,7946.97998,8091.2998,5166600,8091.2998
2010-09-10,7900.56006,7911.66016,7859.33008,7890.10986,4179400,7890.10986
2010-09-09,7901.83008,7903.47021,7817.87012,7835.54004,4295800,7835.54004
2010-09-08,7866.3501,7898.75977,7824.6499,7851.31006,4209200,7851.31006
2010-09-07,7914.37988,7922.06982,7876.66992,7884.3999,4480400,7884.3999
2010-09-06,7879.7002,7902.56006,7841.83008,7890.9502,4269000,7890.9502
2010-09-03,7770.93018,7830.20996,7770.93018,7830.20996,4494800,7830.20996
2010-09-02,7764.7998,7780.52979,7715.31006,7720.81982,4080600,7720.81982
2010-09-01,7643.60986,7679.43018,7625.72021,7668.25,3612200,7668.25
2010-08-31,7669.31006,7687.47021,7577.1001,7616.27979,4190400,7616.27979
2010-08-30,7797.25977,7806.91016,7737.27979,7741.2002,3380800,7741.2002
2010-08-27,7702.58984,7722.91016,7662.22998,7722.91016,3458600,7722.91016
2010-08-26,7743.31982,7758.14014,7666.50977,7689.74023,4425200,7689.74023
2010-08-25,7889.56982,7889.56982,7736.97998,7736.97998,5725600,7736.97998
2010-08-24,7983.62012,7990.49023,7940.64014,7940.64014,4714600,7940.64014
2010-08-23,7938.20996,8013.12012,7924.1001,7975.93018,4635000,7975.93018
2010-08-20,7915.16016,7941.60986,7905.00977,7927.31006,4005400,7927.31006
2010-08-19,7925.47998,7948.72998,7886.72998,7928.93994,4969400,7928.93994
2010-08-18,7978.52002,7984.56982,7897.18018,7924.1001,5324400,7924.1001
2010-08-17,7962.7002,7973.1499,7931.08984,7931.08984,5046000,7931.08984
2010-08-16,7884.27979,7941.22021,7850.12988,7941.22021,4424600,7941.22021
2010-08-13,7845.97998,7906.3501,7830.45996,7891.58008,4814200,7891.58008
2010-08-12,7789.45996,7837.37988,7776.66016,7829.79004,4390000,7829.79004
2010-08-11,7923.56982,7956.8999,7869.52002,7895.02979,4870400,7895.02979
2010-08-10,8054.29004,8054.29004,7975.37988,7976.74023,5258800,7976.74023
2010-08-09,7974.66992,8040.93994,7971.18994,8034.49023,4990400,8034.49023
2010-08-06,7938.08984,7963.2998,7922.29004,7963.2998,4304800,7963.2998
2010-08-05,8010.06982,8018.74023,7921.97998,7936.8501,6156600,7936.8501
2010-08-04,7960.2998,7978.16016,7938.91992,7972.66016,4822400,7972.66016
2010-08-03,7961.68018,7970.58008,7915.83008,7957.52979,5229600,7957.52979
2010-08-02,7829.18994,7917.9502,7829.18994,7911.68018,5231200,7911.68018
2010-07-30,7765.25,7781.24023,7731.18994,7760.62988,4154600,7760.62988
2010-07-29,7778.74023,7799.56982,7738.47998,7798.99023,4541000,7798.99023
2010-07-28,7736.58984,7786.22998,7726.3999,7784.81006,4175400,7784.81006
